long,lat,smp,calle_nombre,calle_altura,tipo1_16,tipo2_16,pisos_16,nombre,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3991112153451,-34.6135577873232,020-031-030,PICHINCHA,343,GA,GARAGE,1,,BALVANERA,3.0,1082,C1082ACG
-58.3999657208968,-34.6136743023836,020-031-016,MATHEU,350,GA,GARAGE,1,,BALVANERA,3.0,1082,C1082ABH
-58.3983535139779,-34.613421062504,020-039-009,MORENO,2270,GA,GARAGE,1,,BALVANERA,3.0,1094,C1094ABJ
-58.3980379904199,-34.6133242470545,020-039-006A,MORENO,2236,GA,GARAGE,2,,BALVANERA,3.0,1094,C1094ABJ
-58.3976666773494,-34.6136312466863,020-039-033C,PASCO,345,GA,GARAGE,1,,BALVANERA,3.0,1081,C1081AAG
-58.4047124652813,-34.6125610991935,020-005-004,"ALSINA, ADOLFO",2728,GA,GARAGE,2,,BALVANERA,3.0,1090,C1090AAT
-58.4048413830909,-34.6125653211223,020-005-005A,"ALSINA, ADOLFO",2738,GA,GARAGE,2,,BALVANERA,3.0,1090,C1090AAT
-58.4125190052226,-34.6148191068952,028-030-014A,SANCHEZ DE LORIA,448,GA,GARAGE,2,,BALVANERA,3.0,1173,C1173ACJ
-58.4125626461228,-34.6151298456201,028-030-016,SANCHEZ DE LORIA,496,GA,GARAGE,2,,BALVANERA,3.0,1173,C1173ACJ
-58.4076780217466,-34.6130485080634,028-060-005,"ALSINA, ADOLFO",2940,GA,GARAGE,1,,BALVANERA,3.0,1207,C1207AAD
-58.4084058266605,-34.6132522709566,028-060-014A,LA RIOJA,246,GA,GARAGE,2,,BALVANERA,3.0,1214,C1214ADF
-58.4080995392077,-34.6133217778734,028-060-018A,LA RIOJA,282,GA,GARAGE,1,,BALVANERA,3.0,1214,C1214ADF
-58.407472983141,-34.6134308139718,028-060-026A,MORENO,2951,GA,GARAGE,1,,BALVANERA,3.0,1209,C1209ABC
-58.406547682494,-34.6127968489536,028-067-001B,"ALSINA, ADOLFO",245,GA,GARAGE,1,,BALVANERA,3.0,1087,C1087AAA
-58.4062671870332,-34.6127558307383,028-067-001C,"ALSINA, ADOLFO",2850,GA,GARAGE,4,,BALVANERA,3.0,1207,C1207AAB
-58.4112819355235,-34.6172243034023,028-028-008E,24 DE NOVIEMBRE,553,GA,GARAGE,2,,BALVANERA,3.0,1224,C1224AAA
-58.4090052003944,-34.6180184231734,028-043-011,"URQUIZA, Gral.",644,GA,GARAGE,1,,BALVANERA,3.0,1221,C1221ADD
-58.4091763090636,-34.6168222629754,028-044-007A,VENEZUELA,524,GA,GARAGE,1,,BALVANERA,3.0,1095,C1095AAL
-58.4090263379371,-34.615975007981,028-045-015,"URQUIZA, Gral.",458,GA,GARAGE,2,,BALVANERA,3.0,1215,C1215ADJ
-58.4040834897166,-34.6161747242383,020-002-019B,JUJUY AV.,528,GA,CERRADO,1,,BALVANERA,3.0,1229,C1229ABN
-58.4038761102692,-34.6167311338934,020-002-026C,JUJUY AV.,578,GA,GARAGE,1,,BALVANERA,3.0,1229,C1229ABN
-58.4034439009651,-34.6152902115433,020-003-004B,VENEZUELA,2541,GA,GARAGE,2,GARAGE,BALVANERA,3.0,1096,C1096ABS
-58.4032281880415,-34.6153327164974,020-003-030,VENEZUELA,2531,GA,GARAGE,2,,BALVANERA,3.0,1096,C1096ABS
-58.4076863775332,-34.6154293589446,028-054-004A,BELGRANO,2970,GA,GARAGE,1,,BALVANERA,3.0,1209,C1209AAO
-58.4074368994122,-34.6155426853216,028-054-036,DEAN FUNES,429,GA,GARAGE,1,,BALVANERA,3.0,1214,C1214AAC
-58.4055659295696,-34.6185705493962,028-056-041,CATAMARCA,721,GA,GARAGE,2,,BALVANERA,3.0,1231,C1231AAE
-58.4068790198411,-34.6154870483556,028-058-011A,DEAN FUNES,438,GA,GARAGE,2,,BALVANERA,3.0,1214,C1214AAD
-58.4049708435408,-34.6181579327967,028-063-015,CATAMARCA,672,GA,GARAGE,1,,BALVANERA,3.0,1231,C1231AAD
-58.40515784043,-34.6163881574595,028-064-006,VENEZUELA,2752,GA,GARAGE,1,,BALVANERA,3.0,1211,C1211AAB
-58.4014343624753,-34.6170399299176,020-013-041A,ALBERTI,639,GA,GARAGE,1,,BALVANERA,3.0,1223,C1223AAC
-58.3992907296938,-34.6178590691417,020-022-029A,PICHINCHA,741,GA,GARAGE,2,,BALVANERA,3.0,1219,C1219ACE
-58.4000679570548,-34.6156280535166,020-024-007A,VENEZUELA,2342,GA,GARAGE,1,,BALVANERA,3.0,1096,C1096ABP
-58.4004705376444,-34.6161606686033,020-024-032A,MEXICO,2407,GA,GARAGE,1,,BALVANERA,3.0,1222,C1222ABM
-58.3993563379917,-34.6157358692312,020-024-049A,PICHINCHA,545,GA,GARAGE,2,,BALVANERA,3.0,1219,C1219ACA
-58.3980621087405,-34.6171372558689,020-036-006,CHILE,2225,GA,CERRADO,1,,BALVANERA,3.0,1227,C1227AAI
-58.3978437210979,-34.6170446499112,020-036-009,PASCO,679,GA,GARAGE,1,,BALVANERA,3.0,1219,C1219ABC
-58.3985423531608,-34.6152942841314,020-037-007,VENEZUELA,2250,GA,GARAGE,3,,BALVANERA,3.0,1096,C1096ABN
-58.3999540561241,-34.6137380163507,020-031-017,MATHEU,346,GA,GARAGE,1,,BALVANERA,3.0,1082,C1082ABH
-58.3927514988039,-34.611888327004,020-072-006,"ALSINA, ADOLFO",1850,GA,GARAGE,1,,BALVANERA,3.0,1090,C1090AAB
-58.4793047939517,-34.6080707970194,067-072A-005,ALVAREZ JONTE AV.,2630,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416EXY
-58.4638945876744,-34.6127854181344,059-018-038B,TERRERO,1362,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416BMF
-58.4618115958191,-34.6141677149989,059-033-015,TERRERO,1134,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416BMB
-58.4616560660177,-34.6130053097517,059-034-027B,"TRELLES, MANUEL R.",1240,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416BRD
-58.4616882442007,-34.6103853697699,059-065-031A,"ALVAREZ, DONATO, Tte. Gral.",1436,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416BTQ
-58.466657754947,-34.6117691582262,059-005-030,TRES ARROYOS,2061,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416DDE
-58.468292179818,-34.6142240264701,067-108-021,GALICIA,2277,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416DHI
-58.4690300325867,-34.6125322159658,067-109-037B,GAVILAN,1564,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416ACH
-58.4650531157527,-34.6156197168145,067-117-027,GAONA AV.,2739,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416DSC
-58.4733774566824,-34.6088080558493,067-102-002A,CAMARONES,2320,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416ECT
-58.4746764675487,-34.6071323217906,067-104-038A,CARACAS,2150,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416AIT
-58.4735836401885,-34.6064676554747,067-115-039,GAVILAN,2148,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416ACT
-58.4748477987542,-34.6110836298395,067-079-001C,"ARTIGAS, JOSE GERVASIO, GRAL.",1786,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416AKP
-58.4751931545335,-34.6119947031066,067-079-017A,BOLIVIA,1729,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416ANM
-58.4766040202231,-34.6092754642289,067-081-015,SAN BLAS,2530,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416EFT
-58.4771119586078,-34.6095996377278,067-081-022A,BOLIVIA,1975,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416ANS
-58.4775061390744,-34.6083123131927,067-082-005A,"GARCIA, JUAN AGUSTIN",2550,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416ELF
-58.4726054598432,-34.6118402600196,067-089-030,"BUFANO, ALFREDO R.",1740,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416AJL
-58.4735321366499,-34.6106438651449,067-090-031,"BUFANO, ALFREDO R.",1864,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416AJN
-58.4758856005817,-34.6088469275614,067-092-014A,"ARTIGAS, JOSE GERVASIO, GRAL.",1991,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416AKS
-58.4751425178584,-34.6091179221646,067-092-026A,CAMARONES,2451,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416ECU
-58.4754097796388,-34.6135472981124,067-067-029A,"ESCALADA DE SAN MARTIN, R.",2661,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416CWM
-58.4781016211049,-34.6100707211068,067-070-007A,SAN BLAS,2656,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416EFV
-58.4687318709604,-34.6168600955606,067-084-032B,"BUFANO, ALFREDO R.",1256,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416AJB
-58.4681419250956,-34.6164484698379,067-095-014C,"BUFANO, ALFREDO R.",1265,GA,GARAGE,4,,VILLA GRAL. MITRE,11.0,1416,C1416AJA
-58.4713932400411,-34.6186126071881,067-062-025,GAONA AV.,3263,GA,GARAGE,3,,VILLA GRAL. MITRE,11.0,1416,C1416DSH
-58.4639433029657,-34.6061719075215,059-069-005,"MAGARINOS CERVANTES, A.",1632,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,,
-58.4660790063531,-34.6033624343938,059-072-009J,"TRELLES, MANUEL R.",2135,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416BRU
-58.4613426120671,-34.6048113152274,059-117-001B,"ORONO, NICASIO",1884,GA,GARAGE,3,,VILLA GRAL. MITRE,11.0,,
-58.4603043723345,-34.6052670224094,059-131-020A,"ORONO, NICASIO",1831,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,,
-58.4602410456422,-34.6054263629275,059-131-022,"ORONO, NICASIO",1817,GA,GARAGE,3,,VILLA GRAL. MITRE,11.0,,
-58.4603078759555,-34.6046595649681,059-131-030A,FRAGATA Pres. SARMIENTO,1862,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416CBP
-58.4636268020044,-34.607176996992,059-068-004F,"DIAZ, CESAR, GRAL.",1654,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416DVF
-58.4699511812551,-34.6072859357995,059-009-006A,CAMARONES,2038,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416ECN
-58.4688005027561,-34.60715378109,059-024-020B,"LAMAS, ANDRES",1957,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416BIQ
-58.4666597787482,-34.6062817408464,059-042-039,SANCHEZ,1950,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416BQF
-58.4694487070511,-34.6027895463258,059-045-004B,ALVAREZ JONTE,1870,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416EXQ
-58.4701892845896,-34.6030602877216,059-045-011,TERRERO,2281,GA,CERRADO,1,,VILLA GRAL. MITRE,11.0,1416,C1416BMW
-58.4674264626587,-34.6027682207108,059-056-004A,"TRELLES, MANUEL R.",2232,GA,GARAGE,2,,VILLA GRAL. MITRE,11.0,1416,C1416BRX
-58.4695729619968,-34.602876358467,059-045-005B,ALVAREZ JONTE,1866,GA,GARAGE,1,,VILLA GRAL. MITRE,11.0,1416,C1416EXQ
-58.476318197447,-34.5800981643807,061-195-010,TRIUNVIRATO AV.,3936,GA,GARAGE,2,,PARQUE CHAS,15.0,1431,C1431FBP
-58.4830953411937,-34.5842884949896,061-162-014A,GANDARA,3081,GA,GARAGE,2,,PARQUE CHAS,15.0,1431,
-58.4873537644941,-34.5843284151476,061-155-006,LA PAMPA,5834,GA,GARAGE,1,,PARQUE CHAS,15.0,1431,C1431CRB
-58.474304222149,-34.5823156283374,061-083-036A,COMBATIENTES DE MALVINAS AV.,3300,GA,GARAGE,1,,PARQUE CHAS,15.0,1427,C1427ARP
-58.4757279745663,-34.5887110423954,061-034-039,BAUNESS,1052,GA,GARAGE,1,,PARQUE CHAS,15.0,1427,C1427BCN
-58.4782105779179,-34.5863081384738,061-055-003C,ARISMENDI,2852,GA,GARAGE,2,,PARQUE CHAS,15.0,1427,C1427DLJ
-58.485677452912,-34.5972406752844,071-099-026,SAN MARTIN,4785,GA,GARAGE,2,,AGRONOMIA,15.0,,
-58.4871248018143,-34.5874442767033,061-138-004,"MORAN, PEDRO",2126,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419HJB
-58.4890680995759,-34.5856004504217,061-149A-001O,DE LOS CONSTITUYENTES AV.,4080,GA,GARAGE,1,,AGRONOMIA,15.0,1431,C1431EXS
-58.4890664740145,-34.587987545611,061-142-025B,"MORAN, PEDRO",2245,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419HJC
-58.4917548344438,-34.5875301309197,061-147B-012,NUEVA YORK,2373,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419HCE
-58.4918589423035,-34.5886430400185,071-107-024A,ASUNCION,2435,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419HFG
-58.4928619134999,-34.5890947389058,071-095B-016,"ARTIGAS, JOSE GERVASIO, GRAL.",3960,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419ECJ
-58.4982293749114,-34.5959366413718,071-012-013B,NAVARRO,3133,GA,GARAGE,2,,AGRONOMIA,15.0,1419,C1419HTI
-58.4939082576236,-34.594422621359,071-055-025D,"BEIRO, FRANCISCO AV.",2847,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419HYC
-58.4993679808593,-34.5942890502971,071-014-026,HELGUERA,3820,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419CTH
-58.5013547560049,-34.5930016304699,071-017-008G,"CARRIL, SALVADOR MARIA DEL AV.",3166,GA,GARAGE,2,,AGRONOMIA,15.0,1419,C1419GZX
-58.5008302343613,-34.5951301879287,083-239-008A,SAN MARTIN,6031,GA,GARAGE,1,,AGRONOMIA,15.0,1419,C1419IBD
-58.4627556498365,-34.5786719139296,049-138-009A,ALVAREZ THOMAS AV.,1474,GA,GARAGE,1,,VILLA ORTUZAR,15.0,1427,C1427CDO
-58.4613784722513,-34.5779543697557,049-152-010,ALVAREZ THOMAS AV.,1379,GA,GARAGE,1,,VILLA ORTUZAR,15.0,1427,C1427CDA
-58.4624782574337,-34.5766575370595,049-153-010B,14 DE JULIO,1383,GA,GARAGE,2,,VILLA ORTUZAR,15.0,1427,C1427CKA
-58.4724360159912,-34.5833305414295,049-038-030C,COMBATIENTES DE MALVINAS AV.,3187,GA,GARAGE,2,,VILLA ORTUZAR,15.0,1431,C1427ARB
-58.47169368964,-34.5820880302693,049-040-005N,TRIUNVIRATO AV.,3575,GA,GARAGE,1,,VILLA ORTUZAR,15.0,1427,C1427AAI
-58.4686474392559,-34.5762977587553,049-095-021A,CARBAJAL,3963,GA,GARAGE,2,,VILLA ORTUZAR,15.0,1430,C1430CBI
-58.4746193921541,-34.5802860626698,049-044-018A,TRIUNVIRATO AV.,3815,GA,GARAGE,1,,VILLA ORTUZAR,15.0,1431,C1431FBB
-58.3733171878567,-34.6409539200647,010-011-024,ISABEL LA CATOLICA,921,GA,GARAGE,1,,BARRACAS,4.0,1268,C1268ACS
-58.3728126115492,-34.6388133173003,010-013B-008,ISABEL LA CATOLICA,740,GA,GARAGE,1,,BARRACAS,4.0,1268,C1268ACP
-58.3724169935775,-34.6408717861211,010-023-000C,ISABEL LA CATOLICA,936,GA,GARAGE,1,,BARRACAS,4.0,1268,C1268ACT
-58.3725580739243,-34.6401230368158,010-024-013B,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",1451,GA,GARAGE,3,,BARRACAS,4.0,1267,C1267AAC
-58.3701671223339,-34.6408932635525,010-033B-000D,AZARA,950,GA,GARAGE,1,,BARRACAS,4.0,1267,C1267ABT
-58.3694775040613,-34.6406736866684,010-033B-000A,REGIMIENTO DE PATRICIOS AV.,1167,GA,GARAGE,1,,BARRACAS,4.0,1265,C1265AEE
-58.3702856967041,-34.6404645940084,010-033B-001,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",1230,GA,GARAGE,1,,BARRACAS,4.0,1267,C1267AGB
-58.3702856967041,-34.6404645940084,010-033B-001,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",1290,GA,GARAGE,1,,BARRACAS,4.0,1267,C1267AGB
-58.3702382803841,-34.6383451141305,010-050-004,RUY DIAZ DE GUZMAN,820,GA,GARAGE,1,,BARRACAS,4.0,1267,C1267ADF
-58.3731891215895,-34.6427160087381,010-009-002,ROCHA,1656,GA,GARAGE,1,,BARRACAS,4.0,1288,C1288ADH
-58.3782862049083,-34.6438598780279,018-112-001,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",1920,GA,GARAGE,1,,BARRACAS,4.0,1288,C1288AAB
-58.374260897907,-34.6441750632191,018-140-003,"QUINQUELA MARTIN, BENITO",1740,GA,GARAGE,1,,BARRACAS,4.0,1296,C1296ADJ
-58.3746781173496,-34.6430924503142,018-141-006C,ROCHA,1760,GA,GARAGE,2,,BARRACAS,4.0,1288,C1288ADJ
-58.3688827652594,-34.6451897215128,010-041-029,REGIMIENTO DE PATRICIOS AV.,1655,GA,GARAGE,1,,BARRACAS,4.0,1266,C1266AAC
-58.3795092787259,-34.6421775541837,018-114-012B,SUAREZ,2090,GA,CERRADO,1,,BARRACAS,4.0,,
-58.3748202326504,-34.6410942416457,018-142A-018,"MONTES DE OCA, MANUEL",1119,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270AAL
-58.3747952164234,-34.6416296803562,018-142A-020D,"HORNOS, Gral.",1268,GA,GARAGE,2,,BARRACAS,4.0,1272,C1272ACX
-58.3747952164234,-34.6416296803562,018-142A-020D,"MONTES DE OCA, MANUEL",1155,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270AAL
-58.3745096010685,-34.6417388159747,018-142A-048,"MONTES DE OCA, MANUEL",1173,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270AAL
-58.3828141677383,-34.6483209846415,018-066-014,SANTA MARIA DEL BUEN AIRE,462,GA,GARAGE,1,,BARRACAS,4.0,1277,C1277ADD
-58.3782347976769,-34.647758727895,018-101-010H,SAN ANTONIO,476,GA,GARAGE,1,,BARRACAS,4.0,1276,C1276ADD
-58.3809672511031,-34.6503058233605,018-068-013C,SALOM,640,GA,GARAGE,1,,BARRACAS,4.0,1277,C1277ABH
-58.38607760904,-34.6516047684779,018-021A-013A,RIO LIMAY,1452,GA,GARAGE,1,,BARRACAS,4.0,1278,C1278ABF
-58.3831180987425,-34.6496407148504,018-052-004B,CALIFORNIA,2644,GA,GARAGE,1,,BARRACAS,4.0,1289,C1289ABH
-58.3874795197776,-34.6440298570346,018-027-019,OLAVARRIA,2741,GA,GARAGE,1,,BARRACAS,4.0,1281,C1281ADA
-58.3871545169127,-34.6420431946914,018-028-003,PERDRIEL,2728,GA,GARAGE,2,,BARRACAS,4.0,,
-58.381196649602,-34.6381969759849,016-054A-004B,"CARRILLO, RAMON, DR.",490,GA,GARAGE,1,,BARRACAS,4.0,1275,C1275AHJ
-58.3884023576477,-34.6347557584772,016-014-031A,PERDRIEL,73,GA,GARAGE,1,,BARRACAS,4.0,1280,C1280AEA
-58.3884659833675,-34.6346374837335,016-014-033,PERDRIEL,67,GA,GARAGE,1,,BARRACAS,4.0,1280,C1280AEA
-58.3886070834713,-34.6387415213636,016-002-038A,LUZURIAGA,383,GA,GARAGE,1,,BARRACAS,4.0,1280,C1280ACG
-58.3897440277805,-34.6371795757415,016-003-013A,VELEZ SARSFIELD AV.,248,GA,GARAGE,3,,BARRACAS,4.0,1282,C1282AFP
-58.3750464645223,-34.6553278006589,018-096-028B,VIEYTES,2099,GA,GARAGE,1,,BARRACAS,4.0,,
-58.3730236970151,-34.6518432036802,018-128-001T,"CRUZ, OSVALDO",1916,GA,GARAGE,1,,BARRACAS,4.0,1293,C1293ACQ
-58.3732510617356,-34.6528954687274,018-128-008B,HERRERA,2316,GA,GARAGE,1,,BARRACAS,4.0,1295,C1295ACT
-58.3732248199879,-34.6486441710359,018-131B-033,"MONTES DE OCA, MANUEL",1829,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270ABF
-58.3770572077024,-34.6513529485704,018-099A-025,SAN ANTONIO,800,GA,GARAGE,1,,BARRACAS,4.0,1276,C1276ADJ
-58.3764264830823,-34.6495692316273,018-108-015A,VIEYTES,1450,GA,GARAGE,1,,BARRACAS,4.0,1275,C1275AGN
-58.3857512822071,-34.6527178176769,018-020A-002U,RIO LIMAY,1538,GA,GARAGE,1,,BARRACAS,4.0,1278,C1278ABH
-58.3748733890082,-34.6478127342721,018-132A-011,HERRERA,1850,GA,GARAGE,1,,BARRACAS,4.0,1295,C1295ACJ
-58.3748733890082,-34.6478127342721,018-132A-011,HERRERA,1850,GA,GARAGE,1,,BARRACAS,4.0,1295,C1295ACJ
-58.373146227412,-34.6315700786402,008-021-019A,"GARCIA, MARTIN AV.",629,GA,GARAGE,3,GARAGE MARTIN GARCIA,BARRACAS,4.0,1268,C1268ABC
-58.3702543075623,-34.6361654586605,008-023-034A,PINZON,1257,GA,GARAGE,1,,BARRACAS,4.0,1287,C1287ACA
-58.374718207042,-34.6359674447145,008-002-009A,"VALLE, ARISTOBULO DEL",1689,GA,GARAGE,7,,BARRACAS,4.0,1295,C1295ADI
-58.371261081876,-34.6360256743553,008-023-010,"VALLE, ARISTOBULO DEL",1338,GA,GARAGE,1,,BARRACAS,4.0,1295,C1295ADD
-58.3749942072919,-34.6306151986479,008-006-003C,ITUZAINGO,749,GA,GARAGE,3,,BARRACAS,4.0,1272,C1272AFA
-58.3722573697902,-34.6321153959658,008-027-012A,AZARA,38,GA,GARAGE,2,,BARRACAS,4.0,1267,C1267ABB
-58.3748351851928,-34.6319613378363,008-005-029A,USPALLATA,813,GA,GARAGE,3,,BARRACAS,4.0,1268,C1268AFC
-58.3719090633282,-34.6342862414975,008-025-009C,AZARA,238,GA,GARAGE,1,,BARRACAS,4.0,1267,C1267ABF
-58.3725051288493,-34.6342939869364,008-018-021A,AZARA,235,GA,GARAGE,2,,BARRACAS,4.0,1267,C1267ABE
-58.3746548450154,-34.6310971248367,008-022-007D,ITUZAINGO,760,GA,GARAGE,1,,BARRACAS,4.0,1272,C1272AFB
-58.3717955100219,-34.6335812105457,008-026-019,ARZOBISPO ESPINOSA,1365,GA,GARAGE,3,,BARRACAS,4.0,1268,C1268AAC
-58.3728899478666,-34.6332748530017,008-019-004,GUALEGUAY,1450,GA,GARAGE,3,,BARRACAS,4.0,1265,C1265AAF
-58.3717831160317,-34.6324176935881,008-027-031,RUY DIAZ DE GUZMAN,161,GA,GARAGE,3,,BARRACAS,4.0,1267,C1267ACC
-58.3729991219002,-34.6296463017384,008-041-006B,ITUZAINGO,572,GA,GARAGE,1,,BARRACAS,4.0,1141,C1141ABB
-58.3734854442783,-34.634716067206,008-013-018,"VILLAFANE, WENCESLAO",1525,GA,GARAGE,1,,BARRACAS,4.0,,
-58.3718801431099,-34.6343893505283,008-025-011,AZARA,250,GA,GARAGE,2,,BARRACAS,4.0,1267,C1267ABF
-58.3759124952118,-34.6278744708046,008-031-004,CASEROS AV.,850,GA,GARAGE,1,,BARRACAS,4.0,1152,C1152AAR
-58.3708203332982,-34.6377505915061,010-048-017,RUY DIAZ DE GUZMAN,711,GA,GARAGE,1,,BARRACAS,4.0,1267,C1267ADC
-58.3733191160842,-34.6375079434254,010-037-003,ISABEL LA CATOLICA,550,GA,GARAGE,1,,BARRACAS,4.0,1268,C1268ACL
-58.3771757322196,-34.6310416411164,016-083A-009E,"HORNOS, Gral.",167,GA,GARAGE,1,,BARRACAS,4.0,1272,C1272ACA
-58.3767415740819,-34.6331089747314,016-082-020,USPALLATA,957,GA,GARAGE,1,,BARRACAS,4.0,1268,C1268AFE
-58.3757753037508,-34.6358369456741,016-081B-042A,"MONTES DE OCA, MANUEL",665,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270AAG
-58.3766473411178,-34.6335330263901,016-081A-004,USPALLATA,950,GA,GARAGE,4,,BARRACAS,4.0,1268,C1268AFF
-58.3756877336205,-34.6356356148827,016-081B-017D,"MONTES DE OCA, MANUEL",639,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270AAG
-58.3768077649902,-34.6320811559838,016-083A-018,ITUZAINGO,925,GA,GARAGE,1,,BARRACAS,4.0,1272,C1272AFE
-58.3750397605159,-34.638395582649,018-143-034,"MONTES DE OCA, MANUEL",869,GA,GARAGE,1,,BARRACAS,4.0,1270,C1270AAI
-58.3720778089909,-34.6374045408818,010-037-008C,BRANDSEN,1429,GA,GARAGE,1,,BARRACAS,4.0,1287,C1287AAE
-58.3725826101975,-34.6374612270303,010-037-008B,BRANDSEN,1481,GA,GARAGE,1,,BARRACAS,4.0,1287,C1287AAE
-58.3727606966089,-34.6374852149281,010-037-008A,BRANDSEN,1491,GA,GARAGE,1,,BARRACAS,4.0,1287,C1287AAE
-58.4795780659567,-34.6405300239559,054-116-027,DIRECTORIO AV.,3947,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407HFG
-58.4879534210101,-34.6477131087982,062-168-027A,DIRECTORIO AV.,4661,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407HGG
-58.4913366026851,-34.6467874167162,062-152-051,HOMERO,853,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407IFQ
-58.4891654531277,-34.648663326646,062-150-008J,DIRECTORIO AV.,4739,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407HGH
-58.484943492124,-34.6497522117699,062-165-043A,WHITE,1345,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407IJA
-58.4765734139068,-34.6551746089553,054-001B-041A,"PERON, EVA AV.",4651,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407HUK
-58.4754419025023,-34.6538962155488,054-031A-022A,MORETO,1767,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407IZI
-58.4719707496739,-34.6542025912949,056-054A-021,ECHEANDIA,4115,GA,GARAGE,2,,PARQUE AVELLANEDA,9.0,1407,C1407HVQ
-58.4752234435557,-34.660320251192,064-095B-010,ESCALADA AV.,2430,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1439,C1439FHF
-58.4772673700364,-34.6586648286595,064-097B-010,ESCALADA AV.,2268,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1439,C1439FHB
-58.4710000667594,-34.6512574136751,056-087-005A,"PERON, EVA AV.",4140,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407HUS
-58.4692860028356,-34.6499751352147,056-103-016,LACARRA,1516,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407JRF
-58.468065280827,-34.6466212793758,054-137-018A,"PERON, EVA AV.",3769,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407HUB
-58.4677636953504,-34.6450396070091,054-183-018C,"ACOSTA, MARIANO AV.",1360,GA,GARAGE,2,,PARQUE AVELLANEDA,9.0,1407,C1407KCB
-58.4752823397266,-34.6445425095114,054-111-017,LACARRA,1150,GA,GARAGE,1,,PARQUE AVELLANEDA,9.0,1407,C1407JQX
